,Text,Source
263,Choose which Defense.gov products you want delivered to your inbox.,https://www.defense.gov/explore/spotlight/coronavirus/rumor-control/
264,Choose which Defense.gov products you want delivered to your inbox.,https://www.defense.gov/explore/spotlight/coronavirus/rumor-control/
265,Office of the Secretary of Defense,https://comptroller.defense.gov
266,Office of the Secretary of Defense,http://www.defense.gov
267,"Mission: ASD(IPSA) is the principal advisor to the Under Secretary of Defense for Policy (USD(P)) and the Secretary of Defense on international security strategy and policy on issues of DoD interest that relate to the nations and international organizations of the Asia-Pacific, its governments and defense establishments, and for oversight of security cooperation programs, including Foreign Military Sales, in the region.

The regions and countries of focus for the ASD (IPSA) are: Afghanistan/Pakistan/Central Asia (APC): Afghanistan, Pakistan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan.

Afghanistan, Pakistan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan. China (CHN): China.

China. East Asia (EAS): Taiwan, Hong Kong, Mongolia, Japan, South Korea, and North Korea.

Taiwan, Hong Kong, Mongolia, Japan, South Korea, and North Korea. South and Southeast Asia (SSEA): India, Bangladesh, Bhutan, Diego Garcia (in conjunction with ASD(ISA)), Maldives, Nepal, Sri Lanka, Brunei, Burma, Cambodia, East Timor, Indonesia, Laos, Malaysia, Philippines, Singapore, Thailand, Vietnam, Australia, New Zealand, Papua New Guinea, and the Pacific Island nations.",https://policy.defense.gov
268,"On November 18, 2020, the Acting Secretary of Defense signed a memorandum designating the Assistant Secretary of Defense for Special Operations and Low Intensity Conflict (ASD SO/LIC) as a principal staff assistant reporting directly to the Secretary of Defense and Deputy Secretary of Defense. The Acting Secretary's memorandum also removed the ASD(SO/LIC) and Office of ASD(SO/LIC) from the Office of the Under Secretary of Defense for Policy.

ASD(SO/LIC) oversees and advocates for Special Operations and Irregular Warfare throughout the Department of Defense to ensure these capabilities are resourced, ready, and properly employed in accordance with the National Defense Strategy. In this role, the ASD:

Exercises authority, direction, and control of all special operations peculiar issues relating to the organization, training, and equipping of special operations forces

Is the Principal Special Operations and Low Intensity Conflict Official within the senior management of DoD

Sits in the chain-of-command above USSOCOM for special operations-peculiar administrative matters; provides civilian oversight of the SOF enterprise.

Advises, Assists, and Supports the Under Secretary of Defense for Policy on Special Operations and Irregular Warfare policy matters.

You can read more about the organizational role of ASD(SO/LIC) here: https://www.defense.gov/Newsroom/Advisories/Advisory/Article/2447997/media-advisory-on-designation-of-acting-assistant-secretary-of-defense-for-spec/",https://policy.defense.gov
269,"The Principal advisor to the Secretary of Defense, Deputy Secretary of Defense, Under Secretary of Defense for Policy and Principal Deputy Under Secretary of Defense on National Security issues and Defense Strategy and the capabilities, forces and contingency plans necessary to implement the Defense Strategy.

MISSION STATEMENT:",https://policy.defense.gov
270,"Elgin Baylor played for the Los Angeles Lakers and served in the Army — during the week he was a soldier, during the weekend he would fly or drive to the location of the basketball game.",https://policy.defense.gov
271,"Mr. Anthony J. Tata is performing the duties of the Under Secretary of Defense for Policy as of November 10, 2020. Prior to assuming this position he was performing the duties of the Deputy Under Secretary of Defense for Policy.

Mr. Tata is a 1981 West Point graduate who completed graduate studies in international relations from The Catholic University of America and the School of Advanced Military Studies. He also served as a National Security Fellow at Harvard University’s JFK School of Government.

He served for 28 years in the United States Army, commanding a paratrooper battalion in the 82nd Airborne Division and an air assault brigade in the 101st Airborne Division. He served as the Deputy Commanding General of the 10th Mountain Division and Joint Task Force 76 in Afghanistan from 2006-2007. He also served as the deputy director of Joint Concept Development and Experimentation as well as the Joint IED Defeat Organization.

Mr. Tata’s operational deployments and missions include Operation Uphold Democracy to support Haitian stability, Operation Joint Endeavor in Bosnia and Croatia, Operation Jungle Warrior in Panama, Operation Joint Guardian in Kosovo, and Operation Enduring Freedom in Afghanistan.

Upon transitioning from the military, Mr. Tata served as the Chief Operating Officer of Washington, DC Public Schools, Superintendent of Wake County (Raleigh, NC) Public School System, and Secretary of Transportation of North Carolina.

His business background includes presidency of a defense start-up company and leadership of companies in the airborne collection, infrastructure, and oil and gas industries.

He is the recipient of the Army Distinguished Service Medal, Defense Superior Service Medal, Legion of Merit, Combat Action Badge, Afghanistan Campaign Medal, Kosovo Campaign Medal, and Ranger Tab.",https://policy.defense.gov
272,"Dr. Thomas M. Williams began Performing the Duties of the Deputy Under Secretary of Defense for Policy on Nov. 10, 2020.

Previously, he served as the Principal Deputy Assistant Secretary of Defense for Strategy, Plans, and Capabilities in the Ofﬁce of the Secretary of Defense (OSD).

Dr. Williams returned to OSD following two years at the National Security Council. There he served as Deputy Assistant to the President and Senior Director for European Affairs, and prior to that as Acting Senior Director for Defense Policy and Strategy.

Previously, Dr. Williams worked in OSD as Senior Advisor to the Assistant Secretary of Defense for Strategy, Plans, and Capabilities. During that time, he contributed to the National Defense Strategy, Nuclear Posture Review, Missile Defense Review, D-ISIS Task Force, and Contingency Planning Guidance.

Prior to government, Dr. Williams worked at the Center for Naval Analyses’ Strategic Initiatives Group, as a Visiting Assistant Professor of Politics at Washington and Lee University, as Research Assistant to Zbigniew Brzezinski at the Center for Strategic and International Studies, and at The Cohen Group.

Dr. Williams earned a doctorate in Political Science from Johns Hopkins University and a bachelors degree in Foreign Service from Georgetown University.",https://policy.defense.gov
273,Office of the Secretary of Defense,https://www.defense.gov/Whats-New
274,"Subcontracting

For Contracting and Small Business Professionals (government and industry)

DoD Subcontracting Program – Business Rules and Processes for (1) Electronic Subcontracting Reporting System (eSRS), (2) Subcontracting Plans, (3) Preparing and Reviewing Related Subcontract Reports

This guidance document is multipurpose and includes several sections which may be relevant to different users.

Electronic Subcontracting Reporting System (eSRS): deals with the rules, processes and responsibilities of those dealing with the government’s system to collect subcontract data.

Subcontracting Plans: deals with the various types of plans and their reporting requirements and includes a checklist (appendix) for reviewing subcontracting plans (appendix).

Preparing and Reviewing Related Subcontract Reports (appendices): includes several guides (checklists) to assist contracting officers/specialists and small business professionals from government and industry. The guides (checklists) can be used by contractors when preparing the reports and by the contracting officers when reviewing the reports. Each guide (checklist) contains information about the subcontract report, a breakdown of the data contained in the report, roles/responsibilities and required actions.

The appendices in the guidance document are also provided as separate stand-alone documents:

Contracting Officials and Small Business Professionals, from government and industry, may use these checklists to prepare or review subcontracting plans and subcontracting reports, to ensure the plan addresses all of the required elements and that the reports are submitted correctly and completely. The checklists serves as a basis and can be expanded to include additional space to address the relevance of the goals, market research information, signatures for approval, etc.

DFARS PGI 219.7 also includes the URL link to this website.

DPAP and OSBP are responsible for maintaining and tracking all approved changes to the above documents; however, DPAP and OSBP depend on the DoD users to identify areas that need clarification or changes. Forward questions or request for changes to OSBP at osd.business.defense@mail.mil.",https://business.defense.gov
275,Choose which Defense.gov products you want delivered to your inbox.,https://business.defense.gov
276,"The office of Industrial Policy is excited to welcome Amy Murray to the team as the new Director for the Department of Defense Small Business Programs, starting March 16, 2020. In her new role, Ms. Murray will be in charge of executing the Department's Small Business Strategy and supporting Industrial Policy’s mission of building a safe, secure, and resilient defense industrial base.

Ms. Murray will lead a network of over 700 small business professionals, and will serve as the principal advisor the Deputy Assistant Secretary of Defense for Industrial Policy and the Under Secretary of Defense for Acquisition and Sustainment on matters relating to small business. Small business procurements represent over 20% of all procurements within the Department, greatly influencing mission success.

Ms. Murray will be responsible for integrating all DoD small business activities and overseeing the efficient and effective functioning of the Department's small business specialists and acquisition workforce. Ms. Murray plans to provide leadership, guidance, and oversight to the Military Departments and Defense Agencies to create unity of effort in executing the DoD Small Business Strategy, which directly supports the National Security Strategy and the National Defense Strategy.

Hailing from Cincinnati, Ohio, Ms. Murray was serving in her second term on the Cincinnati City Council, where she was the Chairwoman of the Economic Growth and Zoning Commission and Vice-Chair of the Law and Public Safety Committee. She has served on Governor Kasich’s Task Force on Police-Community Relations and is an alumna of the JoAnn Davidson Leadership Institute, Governing Magazine Women in Government Leadership Program, and the American Enterprise Leadership Network. She currently participates in the Aspen Institute’s Rodel Fellowship in Public Leadership.

Ms. Murray spent many years in the private sector before moving into government service. During her time at Procter & Gamble, she managed a portfolio of businesses and developed sales training programs, focusing chiefly on P&G’s Asian market. She then went on to found her own consulting firm, where she provided consulting services for clients focused on strategies for building successful relationships with Japanese companies.

“Amy brings a wealth of experience from both the private and public sectors. She has experience at the regional, national, and international level. Her deep understanding of the way large companies operate, as well as her perspective as an entrepreneur and a small business owner, will make her an invaluable member of the Industrial Policy team,” said Deputy Assistant Secretary Jennifer Santos. “We can’t wait to have her on board in March.”



“I look forward to new and challenging experiences with this world class organization,” Ms. Murray said when asked about joining the team. “Most importantly, I look forward to making a significant contribution and helping the organization attain its mission and goals.”

Ms. Murray has a BA in Economics from Arizona State University, and is proficient in Japanese. She enjoys traveling and spending time with her husband, their four adult children, and dog Sami.",https://business.defense.gov
277,"In December, the Office of Industrial Policy’s Small Business Program submitted the DoD Small Business Strategy to Congress. The Strategy focuses on three strategic goals: creating and implementing a unified management structure across the Department’s small business workforce; aligning the Department’s small business activities with the National Defense Strategy (NDS), National Security Strategy, and Executive Order 13806; and strengthening DoD’s ability to support the warfighter and serve small businesses.

In the strategy, Secretary of Defense Mark Esper states, “A unified management structure will consist of both the Under Secretaries of Defense for Acquisition and Sustainment and Research and Engineering working together to ensure the United States retains technical superiority over its adversaries. This structure will assist the Department in assessing priorities across stakeholders, identifying opportunities for enhancement, and leveraging the significant efforts of other departments and agencies that also focus on supporting small businesses. Meanwhile, alignment of the Department’s small business activities with the objectives of the NDS will ensure our work has a meaningful impact on securing our allies and nation’s future. The Department is also working to identify opportunities to improve its day-to-day support of small businesses, maximize the utility of each individual program, and replicate our most successful tactics across lines of effort. These goals and objectives aim to leverage the might of the millions of entrepreneurs and small business owners across the nation to help secure our future.”

The participation of dynamic, robust, and modern small businesses in the industrial base is critical to the United States’ efforts to maintain its technological superiority, military readiness, and lethality. The strategy pursues a wide variety of methods to unlock small business capabilities, change the acquisition culture of the Department towards small businesses, and improve acquisition processes to simplify and enhance how small companies do business with the Department of Defense. In the execution of this strategy, the Department will increase and improve small business workforce training, focus key innovation programs on small business participation, increase commercialization, develop the right tools for acquisition professionals, and streamline policy and regulations where appropriate. This multi-faceted effort will encourage every organization of the Department of Defense to support and promote these initiatives to create a more synchronized, modernized, and agile small business industrial base.",https://business.defense.gov
278,"The Department of Defense met its small business federal contracting goal for the fifth consecutive year and awarded 24% of federal contract dollars—or $72 billion—to small businesses, an increase of almost $11 billion over the previous year. Fiscal Year (FY) 2018 marks the first time the Department awarded more than $70 billion in prime contracts to small businesses. The Department also awarded $49 billion in subcontracts to small businesses—a $7 billion increase over FY 2017.

Scott Baum, Acting Director of the Small Business Programs and Principal Director within the Office of Industrial Policy announced, “I am happy to report that for the first time ever, the Department of Defense awarded more than $70 billion in prime contracts to small business and achieved an ‘A’ on the Small Business Administration procurement scorecard. In another milestone, DoD federal prime and subcontracts awarded to small businesses in FY2018 exceeded $120 billion for the first time, creating more than 654,000 American jobs. Small businesses are the backbone of our economy, and integral to the innovation and readiness needed to support the Department’s mission. Every contract that gets in the hands of a small business is a win for the small business, the Department, and the U.S. economy.”

In FY2018, the Department exceeded the prime contract goals for small businesses, service-disabled veteran-owned small businesses, and small disadvantaged businesses. DoD prime contract awards to small businesses represented 59% of all federal contract awards to small businesses. Additionally, the Department represented 61% of federal subcontract awards to small businesses and surpassed the subcontract goal for women-owned small businesses.

The Department continues to collaborate with the Small Business Administration and industry to expand opportunities for small business contractors, integral partners in building an innovative and ready Joint Force.",https://business.defense.gov
279,"Confirmed by the U.S. Senate in December 2019, the Honorable Dana Deasy is the Department of Defense Chief Information Officer (DoD CIO). He is the primary advisor to the Secretary of Defense for matters of information management, information technology, and information assurance, as well as non-intelligence space systems, critical satellite communications, navigation and timing programs, spectrum, and telecommunications.

Mr. Deasy has more than 38 years of experience leading and delivering large scale IT strategies in projects. He previously held several private sector senior leadership positions, most recently as Global Chief Information Officer (CIO) of JPMorgan Chase. There, he was responsible for the firm’s technology systems and managed a budget of more than $9 billion and over 40,000 technologists supporting JPMorgan Chase’s Retail, Wholesale, and Asset Management businesses.

Earlier in his career, Mr. Deasy served as the Chief Information Officer and Group Vice President at BP and as CIO for General Motors North America, Tyco International, and Siemens Americas. He also held several senior leadership positions at Rockwell Space Systems Division, including as Director of Information Management for Rockwell’s space shuttle program.

He was inducted into the CIO Hall of Fame in 2012 and the International Association of Outsourcing Professionals Hall of Fame in 2013, named Transformational CIO in 2017, and inducted into the 2019 Wash100 leaders.",http://dodcio.defense.gov
280,"Mr. John Sherman is a career member of the Senior Intelligence Service, serving as the Principal Deputy, Department of Defense Chief Information Officer (DoD CIO) since July 2020. In this capacity, Mr. Sherman assists the DoD CIO as the primary advisor to the Secretary of Defense for Information Management / Information Technology (IT) and Information Assurance, as well as non-intelligence space systems; critical satellite communications, navigation, and timing programs; spectrum; and telecommunications.

Previously, Mr. Sherman served from 2017-2020 as the Chief Information Officer of the Intelligence Community (IC). In this position, he was responsible for leading the ongoing modernization efforts with the IC Information Technology Enterprise as well as ensuring the security and protection of the IC’s IT systems.

Prior to his tour as the IC CIO, Mr. Sherman served from 2014-2017 as the Deputy Director of the Central Intelligence Agency’s (CIA’s) Open Source Enterprise (OSE), where he helped transform Open Source Intelligence, leveraging new technologies and interagency partnerships to enhance the growing OSE mission. He previously served for seven years in several senior executive positions at the National Geospatial-Intelligence Agency, where he led organizations involved in analysis, collection, homeland security, organizational strategy, and international affairs.

Earlier, he served as the Principal Deputy National Intelligence Officer for Military Issues on the National Intelligence Council, and as a White House Situation Room duty officer. Mr. Sherman began his IC career in 1997 as an imagery analyst.

Mr. Sherman is a 1992 Distinguished Military Graduate of Texas A&M University where he commanded the Corps of Cadets and received a Bachelor of Arts degree in History. He also earned a Master’s degree in Public Administration from the University of Houston. Following graduation from Texas A&M, he served as an Air Defense Officer in the 24th Infantry Division. He is graduate of the DoD CAPSTONE course, ODNI’s “Leading the IC” course, and the CIA Director’s Seminar.",http://dodcio.defense.gov
281,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
282,"Player Embed Code:

Operation Warp Speed Leaders Hold Briefing on COVID-19 Vaccine

Army Gen. Gustave F. Perna, chief operating officer of Operation Warp Speed, and Secretary of Health and Human Services Alex M. Azar II brief the media on the progress of Operation Warp Speed, Dec. 21, 2020.

",https://www.defense.gov/coronavirus
283,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
284,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
285,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
286,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
287,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
288,"Player Embed Code:

Senior Defense Officials Brief Reporters

Chief Pentagon spokesman Jonathan Rath Hoffman; Thomas McCaffery, assistant secretary of defense for health affairs; and Army Lt. Gen. (Dr.) Ronald J. Place, Defense Health Agency director, brief reporters at the Pentagon on the department’s phased, standardized and coordinated strategy for distributing and administrating COVID-19 vaccines, Dec. 9, 2020.",https://www.defense.gov/coronavirus
289,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
290,"Player Embed Code:

Defense Officials Hold COVID-19 Briefing

Chief Pentagon spokesman Jonathan Rath Hoffman; Kenneth R. Rapuano, assistant secretary of defense for homeland defense and global security; Thomas M. Muir, Washington Headquarters Services director; and Air Force Maj. Gen. Lee E. Payne, assistant director for combat support at the Defense Health Agency, spoke with reporters at the Pentagon about COVID-19-related issues, Nov. 24, 2020.",https://www.defense.gov/coronavirus
291,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
292,"Player Embed Code:

Operation Warp Speed Leader Discusses Vaccine Distribution

Army Gen. Gustave F. Perna, chief operating officer of Operation Warp Speed, discusses the administration’s efforts to produce and deliver a COVID-19 vaccine, known as Operation Warp Speed, Oct. 27, 2020. The virtual event is at The Heritage Foundation. Video courtesy of The Heritage Foundation.",https://www.defense.gov/coronavirus
293,"Player Embed Code:

Top Defense Officials Hold Virtual Town Hall Meeting

Defense Secretary Dr. Mark T. Esper, Joint Chiefs Chairman Army Gen. Mark A. Milley and Senior Enlisted Advisor to the Chairman Ramón “CZ” Colón-López hold a virtual, global town hall meeting at the Pentagon. The military leaders aim to give service members, their families and Defense Department civilians an opportunity to ask questions about the department’s COVID-19 response, diversity and inclusion, Sept. 24, 2020.

",https://www.defense.gov/coronavirus
294,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/coronavirus
295,"Elgin Baylor played for the Los Angeles Lakers and served in the Army — during the week he was a soldier, during the weekend he would fly or drive to the location of the basketball game.",https://www.defense.gov/Whats-New
296,"With vaccines going into arms across the nation, Operation Warp Speed is on the offense against the pandemic that is attacking the United States, the chief operating officer of the effort, said.",https://www.defense.gov/Whats-New
297,"With vaccines going into arms across the nation, Operation Warp Speed is on the offense against the pandemic that is attacking the United States, the chief operating officer of the effort, said.",https://www.defense.gov/Whats-New
298,"With vaccines going into arms across the nation, Operation Warp Speed is on the offense against the pandemic that is attacking the United States, the chief operating officer of the effort, said.",https://www.defense.gov/Whats-New
299,"With vaccines going into arms across the nation, Operation Warp Speed is on the offense against the pandemic that is attacking the United States, the chief operating officer of the effort, said.",https://www.defense.gov/Whats-New
300,"With the first COVID-19 vaccine already in the arms of some health care workers, the Defense Logistics Agency is ready to ship doses for Defense Department employees outside the continental U.S. and the deployed U.S. Navy Fleet.",https://www.defense.gov/Whats-New
301,"The consequences of not tackling the problem of Middle Eastern internally displaced persons and refugees is going to produce enormous long-term extremism for the region and the world, the commander of U.S. Central Command said.",https://www.defense.gov/Whats-New
302,"The importance of space to the modern world cannot be underestimated, and the U.S. Space Force will be key to defending the ultimate ""high ground,"" the chief of space operations for the new service said.",https://www.defense.gov/Whats-New
303,"01:00:01

79th Anniversary of Pearl Harbor Attack Examines What it Means to Go Above and Beyond the Call",https://www.defense.gov/Whats-New
304,Office of the Secretary of Defense,https://www.defense.gov/Whats-New
305,Office of the Secretary of Defense,https://www.defense.gov/Whats-New
306,Choose which Defense.gov products you want delivered to your inbox.,https://www.defense.gov/Whats-New
307,Choose which Defense.gov products you want delivered to your inbox.,https://www.defense.gov/Whats-New
308,Choose which Defense.gov products you want delivered to your inbox.,https://www.defense.gov/Whats-New
309,"The intent of the End-to-End (E2E) framework is to serve as the foundation for Business Process Reengineering (BPR), which drives business improvement and encourages interoperability, ensuring defense business systems support and enabling cross functional Business Mission Area processes. This framework provides a common point of reference for E2E efforts throughout all levels of the DoD.",https://cmo.defense.gov
310,"The DCMO is responsible for the development of the Defense Department's Annual Performance Plan (APP) and Annual Performance Report (APR), pursuant to the Government Performance and Results Act (GPRA) of 1993 and the GPRA Modernization Act (GPRAMA) of 2010. The Plan and Report are both submitted as part of DoD's annual Congressional Justification/President's Budget request. The Annual Performance Plan identifies a limited number of DoD-wide performance goal priorities and implementing strategies for the current and budget year, plus five years of actual performance trend data that are aligned by the Department's strategic goals and objectives. The Annual Performance Report identifies a limited number of DoD-wide performance results for the prior year, plus four years of actual performance trend data that are aligned by the Department's strategic goals and objectives. The report also identifies management corrective actions for prior year performance results not met.",https://cmo.defense.gov
311,"NDAA 2012 INVESTMENT REVIEW BOARD REPORT

The 2012 Department of Defense Investment Review Board and Investment Management Process for Defense Business Systems report responds to section 2222 of Title 10, United States Code (U.S.C.), Defense Business Systems (DBS): architecture, accountability, and modernization, as revised by section 901 of the Fiscal Year (FY) 2012 National Defense Authorization Act (NDAA). Section 2222 directs the Secretary of Defense to require the Deputy Chief Management Officer (DCMO) to establish a single Investment Review Board (IRB) and Investment Management Process consistent with section 11312 of Title 40, U.S.C., to review and certify the planning, design, acquisition, development, deployment, operation, maintenance, modernization, and project cost benefits of covered defense business systems programs. Subsection 2222(a) conditions the obligation of funds for ""Covered Defense Business Systems"" (DBS) on IRB certification and Defense Business Systems Management Committee (DBSMC) using investment management processes the Department is in the process of establishing. This report presents the Department's intent to implement the expanded investment review process and related actions by October 2012.",https://cmo.defense.gov
312,"FACT SHEETS AND DATA

The Office of the Deputy Chief Management Officer (DCMO) provides information about itself and its work:

Backgrounders",https://cmo.defense.gov
313,"DoD Gears of Government Awards - October 6, 2020

The Gears of Government Awards recognize individuals and teams across the Federal workforce whose dedication supports exceptional delivery of key outcomes for the American people, specifically: Mission Results, Customer Service and Accountable Stewardship.

» List of this year’s winners",https://cmo.defense.gov
314,"TESTIMONY

The Deputy Chief Management Officer regularly appears before Congress on matters related to the mission of the DCMO:",https://cmo.defense.gov
315,,https://cmo.defense.gov
316,"LINKS

Below, please find a list of DoD websites applicable to the topic of business transformation:

Military Services

Under Secretaries of Defense

Assistant Secretaries of Defense

Other DoD Sites",https://cmo.defense.gov
317,Choose which Defense.gov products you want delivered to your inbox.,https://cmo.defense.gov
318,"Ms. Lisa W. Hershman is currently Chief Management Officer of the Department of Defense.

Ms. Hershman is a recognized thought leader in business transformation who brings extensive private sector expertise to her service in the Department of Defense. She is the principal management officer for the Secretary and Deputy Secretary of Defense responsible for delivering optimize enterprise business operations to assure the success of the National Defense Strategy.

Ms. Hershman is responsible for ensuring that business transformation policies and programs are designed and managed to improve performance standards, efficiencies and effectiveness among the Office of the Secretary of Defense (OSD), the Services, Combatant Commands, and Defense Agencies and Field Activities. Additionally, she oversees the collection and management of common, enterprise-wide data sets to drive best decision-making throughout the Department.

Ms. Hershman is a charter member of the Office of Management and Budget’s (OMB) Performance Improvement Council, and serves as the Performance Improvement Officer for the Department of Defense. She also serves as the Cross-Agency Priority goal leader for Category Management and Workforce of the 21st Century in support of the President’s Management Agenda.

Prior to her service to the Department of Defense, Ms. Hershman was Founder and CEO of The DeNovo Group, a business transformation and process management consultancy. She is the former CEO of Hammer and Company, serving as the successor to the late Dr. Michael Hammer; the MIT icon, best-selling author and founder of the field of business process reengineering. Ms. Hershman is co-author of the internationally acclaimed business book, Faster Cheaper Better, with Dr. Hammer and has been featured in BusinessWeek, Forbes, Fox Business News, and Investors Business Daily.

In addition, Ms. Hershman served as Senior Vice President of Operational Excellence at Avnet, a global distributor of electronic components and technology systems. As the executive in charge of transformation and customer experience in 72 countries, her work was honored with the Avnet Corporate Chairman’s Award. Ms. Hershman began her career with General Electric, where she managed a portion of the Seawolf submarine program.

Her civic engagement includes serving as the 2017 Chairwoman of the Scrum Alliance, Vice Chair of the Indiana Commission for Higher Education, and as a member of Ball State University’s Miller School of Business Entrepreneurial Education Advisory Council.

Ms. Hershman earned her engineering and industrial distribution degree from Clarkson University and has studied innovation with MIT and IMD and finance with Cornell.",https://cmo.defense.gov
319,"Player Embed Code:

We Are Your Defense 2020

Take a glimpse into who the men and women of the Department of Defense truly are.



Video by Army Staff Sgt. Alexander Henninger",https://www.defense.gov/Our-Story
320,"Before becoming the 20th chairman of the Joint Chiefs of Staff, Army Gen. Mark A. Milley served as chief of staff of the Army. He has held multiple staff and command positions, including serving as the commanding general of the International Security Assistance Force Joint Command and deputy commanding general of U.S. Forces Afghanistan. A native of Massachusetts, Milley graduated from Princeton University in 1980, where he received his commission from Army ROTC. He has two master’s degrees: in international relations from Columbia University and in national security and strategic studies from the U.S. Naval War College.",https://www.defense.gov/Our-Story
321,"Air Force Gen. John E. Hyten was sworn in as the 11th vice chairman of the Joint Chiefs of Staff on Nov. 21, 2019. He graduated in 1981 from Harvard University with a degree in engineering and applied sciences and was commissioned as a second lieutenant in the Air Force. His military career includes assignments in a variety of space and nuclear operations.",https://www.defense.gov/Our-Story
322,,https://espanol.cdc.gov
323,"COVID-19 cases, hospitalizations, and deaths across the United States are rising. Take steps to slow the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
324,"COVID-19 cases, hospitalizations, and deaths across the United States are rising. Take steps to slow the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
325,"COVID-19 cases, hospitalizations, and deaths across the United States are rising. Take steps to slow the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
326,"COVID-19 cases, hospitalizations, and deaths across the United States are rising. Take steps to slow the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
327,"COVID-19 cases, hospitalizations, and deaths across the United States are rising. Take steps to slow the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
328,"Los casos, hospitalizaciones y muertes por COVID-19 están aumentando en los Estados Unidos. Tome medidas para desacelerar la propagación del COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
329,美国各地的COVID-19病例、住院人数和死亡人数都在增加。请采取措施减缓COVID-19的传播。,https://www.cdc.gov/coronavirus/2019-ncov/index.html
330,"Số ca bệnh, tỉ lệ nhập viện và tử vong vì COVID-19 trên toàn Hoa Kỳ đang tăng lên. Thực hiện các bước làm chậm sự lây lan COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
331,"미국 전역에서 COVID-19 환자, 입원 및 사망이 증가하고 있습니다. COVID-19 확산을 늦추기 위한 조치를 취하세요.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
332,"COVID-19 cases and deaths are rising across the United States. We all must remain vigilant. The changes we have had to make to routines and daily life are extremely hard, but these changes are even more important now and in the future. We must stop the spread of this new and dangerous virus. The more steps you and your family can take to prevent the spread of COVID-19, the safer you will be.​",https://www.cdc.gov/coronavirus/2019-ncov/index.html
333,"What is the difference between Influenza (Flu) and COVID-19?

Influenza (Flu) and COVID-19 are both contagious respiratory illnesses, but they are caused by different viruses. COVID-19 is caused by infection with a new coronavirus (called SARS-CoV-2) and flu is caused by infection with influenza viruses.

There are some key differences between flu and COVID-19. COVID-19 seems to spread more easily than flu and causes more serious illnesses in some people. It can also take longer before people show symptoms and people can be contagious for longer. Another important difference is there is a vaccine to protect against flu. There is currently a limited supply of COVID-19 vaccine in the United States, but supply will increase in the weeks and months to come. The best way to prevent infection is to avoid being exposed to the virus. More information about differences between flu and COVID-19 is available in the different sections below.

Because some of the symptoms of flu and COVID-19 are similar, it may be hard to tell the difference between them based on symptoms alone, and testing may be needed to help confirm a diagnosis. Flu and COVID-19 share many characteristics, but there are some key differences between the two.

While more is learned every day, there is still a lot that is unknown about COVID-19 and the virus that causes it. This page compares COVID-19 and flu, given the best available information to date.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
334,"user md chat light icon

Coronavirus Self-Checker is a tool to help you make decisions on when to seek testing and appropriate medical care.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
335,"Safety Is a Top Priority

The U.S. vaccine safety system ensures that all vaccines are as safe as possible. Learn more.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
336,"When to Quarantine

Quarantine helps prevent spread of disease that can occur before a person knows they are sick or if they are infected with the virus without feeling symptoms. Learn more",https://www.cdc.gov/coronavirus/2019-ncov/index.html
337,"What to Do If You Are Sick

Take steps to care for yourself and help protect others in your home and community. Learn more",https://www.cdc.gov/coronavirus/2019-ncov/index.html
338,"box tissue light icon

Getting a flu vaccine during 2020-2021 is more important than ever because of the ongoing COVID-19 pandemic. Flu vaccination is especially important for people who are at high risk from flu; many of whom are also at high risk for COVID-19 or serious outcomes.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
